Id,LogPriceMo,TransactionPriceUSD,DomainMembershipCount,IsMultiDomain,Financial,Healthcare,MediaEntertainment,Telecom,Gaming,Automotive,Manufacturing,Resources,Retail,PublicSector,Others,History,people,entities,products,records,events,symbols,assets,requests,features,locations,area,USD,sources,Limitations,ProfServices,IdIndividuals,IdCompanies,NCountries,PercGDP,DelMethod,S3Bucket,Download,RESTAPI,UIExport,Email,FeedAPI,EnrichApp,StreamingAPI,yearly,semiannual,quarterly,monthly,weekly,daily,hourly,minutely,secondly,ondemand,realtime,sql,txt,csv,xls,json,xml,bin,pdf,shapefile,dbf,fgdb,tab,accdb,mapfiles,tableau,images,locationdata,Weight,units,United States of America,Canada,Spain,Mexico,Germany,France,United Kingdom,Netherlands,Russian Federation,Italy,China,Japan,Australia,New Zealand,Korea (Republic of),India,Brazil,Argentina,Colombia,Saudi Arabia,Israel,Egypt,Nigeria,South Africa,Indonesia,Singapore,Malaysia,Philippines,Thailand,Vietnam,Turkey,Hungary,Finland,Switzerland,Hong Kong,Chile,wordanalysi,wordanalyt,wordattribut,wordavail,wordbest,wordbusi,wordcase,wordcompani,wordconsum,wordcontact,wordcountri,wordcover,wordcoverag,wordcustom,worddetail,wordfile,wordglobal,wordinclud,wordindustri,wordinform,wordinsight,wordlead,wordlevel,wordlist,wordlocat,wordmanag,wordmarket,wordmillion,wordname,wordneed,wordoffer,wordprice,wordprovid,wordqualiti,wordreport,wordrequir,wordresearch,wordsale,wordsegment,wordservic,wordsourc,wordstate,wordstore,wordtime,wordtype,worduse,worduser,wordwebsit,wordworldwid,wordyear
2382,3.096910013008056,1249.9999999999982,1,0,1,0,0,0,0,0,0,0,0,0,0,30.0,0.0,3.125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.1754350206633393,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.125e-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1214190871631046,0.0,0.0,0.0,0.2536383296807816,0.118115835455802,0.6528551221498938,0.0,0.038312688683071,0.3007443822368992,0.0579805653187485,0.1246439353402092,0.0,0.0527042304773427,0.0,0.0537330648119522,0.2175878707206495,0.0491583617689206,0.1685587158257918,0.0,0.0571725352751137,0.0604620256018728,0.0386239244751143,0.0617486020007678,0.4096493955397711,0.0,0.0,0.1818095244313017,0.0592363182820243,0.0565801052410826,0.0,0.0783709754873311,0.0,0.0,0.0,0.129254238910262,0.0,0.0,0.0,0.1194666979364125,0.0623345741301604,0.0,0.1204801999583905,0.0,0.103798961042755,0.0,0.0,0.0,0.0
2385,2.619788758288394,416.66666666666674,1,0,1,0,0,0,0,0,0,0,0,0,0,30.0,0.0,1.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.072045431328995,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.1216556697855511,0.0,0.0,0.0,0.2541325388087766,0.1183459817594639,0.6541271970804883,0.0,0.0383873401779339,0.3013303765504628,0.0580935392713167,0.1248868015137559,0.0,0.0528069235987594,0.0,0.0538377625961501,0.2180118362623974,0.0492541458372593,0.1688871490561678,0.0,0.0572839347975721,0.0605798346293456,0.0386991824065894,0.0618689178961931,0.410447589057321,0.0,0.0,0.1821637765928085,0.0593517390437075,0.0566903504256659,0.0,0.0785236797395017,0.0,0.0,0.0,0.1295060881665708,0.0,0.0,0.0,0.11969947636815,0.0,0.0,0.1207149531782096,0.0,0.1040012112077371,0.0,0.0,0.0,0.0
2388,2.6989700043360187,499.99999999999994,1,0,1,0,0,0,0,0,0,0,0,0,0,18250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,0.3784524540139647,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0,0.0,0.0,0.1111268947106471,0.0,0.0,0.115372085891045,0.0,0.0,0.0748454225871203,0.0,0.0,0.0,0.0,0.0,0.0,0.1049697653959933,0.0850133816952119,0.0,0.082321606433603,0.0,0.0,0.0,0.0,0.0,0.1333778406737969,0.3982386588629361,0.0,0.1183908095390937,0.1157205987551144,0.4421263066994049,0.0,0.153100943330714,0.1080673922530596,0.1132050021802681,0.2310920847949506,0.1262517518992317,0.0,0.0,0.633768016207815,0.1166915687659581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1090540454005558
2389,1.0,10.0,2,1,1,0,0,0,0,0,0,0,0,1,0,9855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.16094331555107,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086118433686363,0.0,0.0,0.1011681992686023,0.0348081238203031,0.0250605059434709,0.0350109851320604,0.387028562034468,0.0,0.0681381104578913,0.0,0.0,0.0,0.0,0.0624887263428586,0.8482108941758474,0.0,0.1289914375548388,0.0291422850520689,0.0749443121349837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373165358991852,0.0,0.0,0.0335420769911449,0.0,0.0696903606612192,0.0,0.0343533586794227,0.0,0.0766250895873536,0.0,0.0,0.0320540311249723,0.1416455894872185,0.0,0.0,0.0,0.1983016019710129,0.0307672876186958,0.0,0.0386761502465597,0.0,0.0330937031485729
2390,1.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0244398086565954,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,3.3679767852945943,2333.333333333333,2,1,1,0,0,0,0,0,0,0,1,0,0,56.0,0.0,0.0,1.0401188707280832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0401188707280832e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3500341172827584,0.0,0.0,0.2741365954784274,0.0,0.1018600977873015,0.0711522420422351,0.4719310208369571,0.0,0.0461586490574624,0.0,0.0698542613085767,0.1501694573331257,0.2106323551942049,0.0,0.0,0.0,0.0524294300869197,0.1776761418052612,0.2538467958272386,0.1585416475386635,0.0,0.2185316810427872,0.0465336220544736,0.0743939448656283,0.0,0.2947219673855974,0.0758377744716813,0.0730139484853987,0.0,0.0,0.134558847426931,0.1888407458810975,0.0,0.0,0.0,0.0,0.2290186488706696,0.0841064366757886,0.195428620968297,0.1439319863379195,0.0,0.0,0.0725765204610861,0.0,0.0,0.0790459134263388,0.1572017921360969,0.0,0.0672557817958938
2392,3.6368220975871743,4333.333333333333,2,1,1,0,0,0,0,0,0,0,1,0,0,56.0,0.0,0.0,1.0401188707280832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0401188707280832e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3170244602125699,0.0,0.0,0.3724265803604035,0.0,0.0922542715804276,0.0644422929440678,0.4274259843578193,0.0,0.0418056985849827,0.0,0.0632667171326335,0.1360078598081094,0.2861532865443668,0.0,0.0,0.0,0.0474851191694882,0.2682009179834859,0.2299079988217615,0.143590518039574,0.0,0.197923244624668,0.0421453100859831,0.067378289856979,0.0,0.2669284735685618,0.0686859603922147,0.0661284328118037,0.0,0.0,0.1218693946278635,0.1710322867777292,0.0,0.0,0.0,0.0,0.2074212482498842,0.07617485373863,0.1769988981460151,0.1303586079846094,0.0,0.0,0.0657322560494753,0.0,0.0,0.0715915586472717,0.1423770165127545,0.0,0.1218265698528689
2395,2.397940008672037,249.9999999999997,1,0,1,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.16094331555107,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693972085094058,0.0,0.2100447407491054,0.0,0.0,0.0,0.0,0.194657427122944,0.0,0.0,0.0763291793810392,0.0,0.0,0.0,0.0,0.0,0.0,0.2215498312948783,0.0,0.0,0.0,0.1024856645635134,0.9103610833630053,0.0709781421498489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1181724960509571,0.0,0.0
2396,1.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.16094331555107,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,3.318758762624413,2083.3333333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.625e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361035090689359,0.142198945953962,0.032624474747356,0.0799442485031084,0.0,0.0792123742141267,0.1659964444936834,0.5097238685141959,0.0,0.0538435009653125,0.0234809507878086,0.0271613811856962,0.0583902799437859,0.0409500120844333,0.0,0.1182821973655554,0.2265445020842357,0.0203860968430968,0.0690856838906116,0.1974061268438229,0.0308228162601528,0.0,0.0283238377481076,0.0,0.0,0.3518221337309223,0.0,0.0,0.1987297202309469,0.0554992940151628,0.23854793718864,0.0784806269167878,0.110140213056077,0.0,0.2986105129223325,0.1939545203621654,0.0,0.0,0.0,0.3039534693676948,0.0839474530079667,0.0,0.0405624354627671,0.22575900172126,0.0,0.0486253131900707,0.0922060936093839,0.0916869862903881,0.0,0.0
2402,3.2218487496163566,1666.6666666666674,1,0,1,0,0,0,0,0,0,0,0,0,0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0776323372013483,0.0,0.145483001894895,0.0,0.2162266992999162,0.2265609612417714,0.27827952573489,0.0,0.0489923559207624,0.0,0.0,0.1593884494525262,0.2235632005013072,0.0,0.2152506210974809,0.2061334920467569,0.0,0.0628612618703719,0.4310889620718686,0.1682746133841311,0.0,0.1546316471016083,0.0,0.0,0.0,0.0521358539828126,0.0,0.0,0.1514969002940716,0.0723518173557514,0.0714097474692232,0.2004337913579658,0.0,0.2223053688702452,0.2269025668650617,0.0826419378882813,0.0,0.0,0.0,0.2291520846159703,0.0,0.0,0.0770320361302945,0.1710983048658239,0.0663664678519292,0.3355943558784792,0.0,0.0,0.0
2406,3.3521825181113627,2250.000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0244398086565954,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755565098284395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831037229879147,0.0,0.0,0.0,0.0,0.0,0.2692900589354136,0.2412133335802952,0.0,0.0,0.0,0.2231634179008151,0.8810307134820928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187995899686207,0.0,0.0,0.0,0.1286608143339831,0.0,0.0
2408,3.397940008672037,2499.999999999997,2,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.25e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0856275514895549,0.0,0.1604660336748662,0.0,0.0,0.1665960438104297,0.4911024509088585,0.0,0.0540379902297573,0.0,0.0,0.175803578178237,0.1232937855036192,0.0,0.4748377881083063,0.1515752055587893,0.0,0.0693352297708509,0.3566145271459112,0.0,0.0,0.0,0.0544769716029706,0.0,0.0,0.0575052314834554,0.0,0.0,0.1670992926155684,0.0,0.078764108472195,0.0552690264407395,0.0,0.0,0.2502708526855068,0.0,0.0,0.0,0.0,0.2527520442093818,0.0,0.0,0.0849654264946886,0.0943597052325988,0.0732014305898323,0.2776174596520719,0.0,0.0,0.0
2410,4.066946789630613,11666.666666666662,2,1,1,0,0,0,0,0,0,0,0,1,0,9855.0,0.0,0.0,0.0,0.0014333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0244398086565954,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0014333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2501839643086365,0.0,0.0,0.0,0.0,0.2433776159284013,0.0,0.0,0.1578865491745516,0.0,0.0,0.0,0.1801180081371172,0.0,0.0,0.0,0.0,0.0,0.1736575720068658,0.5422947625517817,0.0,0.0,0.0,0.0,0.0,0.1680170287570544,0.2594045699540652,0.0,0.0,0.0,0.0,0.1614833531717858,0.0,0.0,0.0,0.2663282903027067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513946087543019,0.0,0.0,0.0,0.0,0.0
2411,3.096910013008056,1249.9999999999982,1,0,1,0,0,0,0,0,0,0,0,0,0,4380.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1638066654580261,0.1711427965943679,0.0392650157019625,0.0962164815545587,0.0,0.0476678190437301,0.1997841513154984,0.2699292165339362,0.0,0.064803063565735,0.0,0.0326899380603754,0.0702753155901935,0.0492851725565677,0.0,0.142357919101749,0.1211806439513185,0.0245355800773711,0.0831477129900927,0.213828398991559,0.0370966390664018,0.0,0.0,0.0,0.0,0.4234336862806405,0.0,0.0,0.2391801138789871,0.0333979423090912,0.2871031203388744,0.0944549474604882,0.1104655637767483,0.0,0.2940472789918953,0.2000853832186453,0.0,0.0,0.0,0.3658216060123926,0.1010345173684278,0.0,0.0488187067436072,0.271711064042895,0.0,0.0585227410006257,0.1109741610072205,0.1103493921124193,0.0,0.0
2412,3.2218487496163566,1666.6666666666674,1,0,1,0,0,0,0,0,0,0,0,0,0,365.0,0.0,6.25e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07459615918896,0.0,0.139793204222259,0.0,0.1038850681517276,0.2177002282819517,0.1604376569024972,0.0753024310635118,0.0470762792034543,0.0,0.0,0.1531548137911227,0.2148197090876616,0.0647597220252231,0.1034161161170819,0.1980716714352513,0.0534717228439074,0.0604027762959031,0.4142291987926668,0.0808467212246015,0.0,0.3714601214737846,0.0,0.0,0.0838920036800488,0.1001936719505779,0.0,0.0744654597747498,0.1455719008131871,0.0695221589307819,0.0686169331221048,0.1925948843741102,0.0,0.0712036902946558,0.2180284738091824,0.0,0.0,0.0,0.1993137258760875,0.220190013578492,0.0,0.0,0.0740193357172991,0.1644067001825438,0.0637708946962572,0.4030866984124617,0.0801634754157288,0.0,0.0
2413,3.397940008672037,2499.999999999997,1,0,1,0,0,0,0,0,0,0,0,0,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2521399144146095,0.0433758702064205,0.0,0.1308859927119692,0.0643056805154686,0.0905468360888207,0.1698195427360728,0.0370288359254607,0.0428327769400305,0.0460399605454382,0.129154163502391,0.0778698357086217,0.1243519230753395,0.2381697763802589,0.3214833342930552,0.0726308594202216,0.1867825322995653,0.243033814169571,0.0,0.0,0.1997322642073898,0.0,0.4539388608832578,0.2409542391425408,0.0,0.1343106394828622,0.0,0.0835963917809917,0.0825079098852011,0.3184283511624873,0.0,0.0,0.1747777878427777,0.0477428768878047,0.0,0.0,0.1198316376527924,0.0,0.0920985469765884,0.0,0.2225099695966281,0.0494223968704844,0.1150212416999388,0.0,0.0,0.0,0.1237183750408018
2416,3.795880017344075,6249.999999999996,2,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.16094331555107,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0116666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817711474129569,0.1366932688347261,0.078403290321784,0.0640407973204639,0.0,0.2379544353082383,0.0664872386493462,0.0,0.0,0.0431323177953159,0.0,0.1305487166389012,0.1403237938956829,0.0,0.2373371012315083,0.0947521100009104,0.0,0.1959678531770828,0.1106846924607034,0.2372036637231916,0.148147072435281,0.0,0.0,0.2608962370786101,0.4866148243632169,0.0,0.0458998180482247,0.0708655702927949,0.3411344237612504,0.0666880814943619,0.0,0.0,0.0441149125373459,0.0,0.0,0.0,0.072757030382111,0.0,0.0,0.3652311997004676,0.0672476372511443,0.2105282677959719,0.1949596692896151,0.067818136122416,0.0753165092902284,0.0,0.0,0.0,0.0,0.0
2417,2.898542359241223,791.6666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0149160908040707,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716691999165407,0.0,0.0,0.0,0.0,0.1719093732056394,0.0,0.0,0.0,0.0,0.0,0.0928427824443533,0.4989768387471838,0.0,0.2472314467962825,0.0,0.0,0.0,0.3197154227839722,0.0,0.0,0.0,0.0,0.0,0.0,0.1470528781285813,0.0812276602867253,0.0,0.0,0.0819167594194807,0.0,0.0,0.713749849907489,0.0,0.0,0.0
2419,1.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.01154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0101838264929573,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4670007022243665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231658313246647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398982525354016,0.0,0.1354686598311942,0.0,0.0,0.0,0.0,0.0,0.2194869379988482,0.3932055732122782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901428821728501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673760452169157,0.2109194233100832,0.0,0.0,0.0
